# Every Visual FoxPro base class, as the product itself answers about it: what an object of
# it holds, and what it answers to. Read by crates/foxvm/src/base_classes.rs.
#
# Generated by `node scripts/gen-base-classes.mjs`; the measurement it comes from is
# tests/reference/vfp-base-classes.tsv. A property with type "-" is one whose value is not a
# constant, so it is a member with nothing stored behind it, and readonly is the error the
# product raises for one it refuses to have written to.
class	kind	name	type	default	readonly
Form	class				
Form	property	AllowOutput	L	.T.	
Form	property	AlwaysOnBottom	L	.F.	
Form	property	AlwaysOnTop	L	.F.	
Form	property	AutoCenter	L	.F.	
Form	property	BackColor	N	15790320	
Form	property	BaseClass	C	Form	1743
Form	property	BindControls	L	.T.	
Form	property	BorderStyle	N	3	
Form	property	BufferMode	N	0	
Form	property	Caption	C	Form	
Form	property	Class	C	Form	1743
Form	property	ClassLibrary	C		1743
Form	property	ClipControls	L	.T.	
Form	property	Closable	L	.T.	
Form	property	ColorSource	N	4	
Form	property	Comment	C		
Form	property	ContinuousScroll	L	.T.	
Form	property	ControlBox	L	.T.	
Form	property	ControlCount	N	0	1743
Form	property	CURRENTX	N	0	
Form	property	CURRENTY	N	0	
Form	property	DataSession	N	1	1743
Form	property	DataSessionID	N	1	
Form	property	DEClass	C		1743
Form	property	DEClassLibrary	C		1743
Form	property	DefOLELCID	N	0	
Form	property	Desktop	L	.F.	1743
Form	property	Dockable	N	0	
Form	property	Docked	L	.F.	1743
Form	property	DockPosition	N	-1	1743
Form	property	DrawMode	N	13	
Form	property	DrawStyle	N	0	
Form	property	DrawWidth	N	1	
Form	property	Enabled	L	.T.	
Form	property	FillColor	N	0	
Form	property	FillStyle	N	1	
Form	property	FontBold	L	.F.	
Form	property	FontCharSet	N	1	
Form	property	FONTCONDENSE	L	.F.	
Form	property	FONTEXTEND	L	.F.	
Form	property	FontItalic	L	.F.	
Form	property	FontName	C	Arial	
Form	property	FontOutline	L	.F.	
Form	property	FontShadow	L	.F.	
Form	property	FontSize	N	9	
Form	property	FontStrikethru	L	.F.	
Form	property	FontUnderline	L	.F.	
Form	property	ForeColor	N	0	
Form	property	HalfHeightCaption	L	.F.	
Form	property	Height	N	250	
Form	property	HelpContextID	N	0	
Form	property	HScrollSmallChange	N	10	
Form	property	Icon	C		
Form	property	KeyPreview	L	.F.	
Form	property	Left	N	0	
Form	property	LockScreen	L	.F.	
Form	property	MacDesktop	N	0	
Form	property	MaxButton	L	.T.	
Form	property	MaxHeight	N	-1	
Form	property	MaxLeft	N	-1	
Form	property	MaxTop	N	-1	
Form	property	MaxWidth	N	-1	
Form	property	MDIForm	L	.F.	
Form	property	MinButton	L	.T.	
Form	property	MinHeight	N	-1	
Form	property	MinWidth	N	-1	
Form	property	MouseIcon	C		
Form	property	MousePointer	N	0	
Form	property	Movable	L	.T.	
Form	property	Name	C	Form	
Form	property	OLEDragMode	N	0	
Form	property	OLEDragPicture	C		
Form	property	OLEDropEffects	N	3	
Form	property	OLEDropHasData	N	-1	
Form	property	OLEDropMode	N	0	
Form	property	ParentClass	C		1743
Form	property	Picture	C		
Form	property	ReleaseType	N	0	1743
Form	property	RightToLeft	L	.F.	
Form	property	ScaleMode	N	3	
Form	property	ScrollBars	N	0	
Form	property	ShowInTaskbar	L	.T.	1743
Form	property	ShowTips	L	.F.	
Form	property	ShowWindow	N	0	1743
Form	property	SizeBox	L	.F.	
Form	property	TabIndex	N	0	
Form	property	TabStop	L	.T.	
Form	property	Tag	C		
Form	property	Themes	L	.T.	
Form	property	TitleBar	N	1	
Form	property	Top	N	0	
Form	property	ViewPortHeight	N	250	1743
Form	property	ViewPortLeft	N	0	1743
Form	property	ViewPortTop	N	0	1743
Form	property	ViewPortWidth	N	375	1743
Form	property	Visible	L	.F.	
Form	property	VScrollSmallChange	N	10	
Form	property	WhatsThisButton	L	.F.	1743
Form	property	WhatsThisHelp	L	.F.	1743
Form	property	WhatsThisHelpID	N	-1	
Form	property	Width	N	375	
Form	property	WindowState	N	0	
Form	property	WindowType	N	0	
Form	property	ZoomBox	L	.F.	
Form	property	ActiveControl	-		
Form	property	ActiveForm	-		
Form	property	Application	-		
Form	property	Controls	-		
Form	property	hWnd	-		1743
Form	property	Objects	-		
Form	property	Parent	-		
Form	event	Activate			
Form	event	AfterDock			
Form	event	BeforeDock			
Form	event	Click			
Form	event	DblClick			
Form	event	Deactivate			
Form	event	Destroy			
Form	event	DragDrop			
Form	event	DragOver			
Form	event	Error			
Form	event	GotFocus			
Form	event	Init			
Form	event	KeyPress			
Form	event	Load			
Form	event	LostFocus			
Form	event	MiddleClick			
Form	event	MouseDown			
Form	event	MouseMove			
Form	event	MouseUp			
Form	event	MouseWheel			
Form	event	Moved			
Form	event	OLECompleteDrag			
Form	event	OLEDragDrop			
Form	event	OLEDragOver			
Form	event	OLEGiveFeedback			
Form	event	OLESetData			
Form	event	OLEStartDrag			
Form	event	Paint			
Form	event	QueryUnload			
Form	event	Resize			
Form	event	RightClick			
Form	event	Scrolled			
Form	event	UnDock			
Form	event	Unload			
Form	method	AddObject			
Form	method	AddProperty			
Form	method	Box			
Form	method	Circle			
Form	method	Cls			
Form	method	Dock			
Form	method	Draw			
Form	method	GetDockState			
Form	method	Hide			
Form	method	Line			
Form	method	Move			
Form	method	NEWOBJECT			
Form	method	OLEDrag			
Form	method	Point			
Form	method	Print			
Form	method	PSet			
Form	method	ReadExpression			
Form	method	ReadMethod			
Form	method	Refresh			
Form	method	Release			
Form	method	RemoveObject			
Form	method	ResetToDefault			
Form	method	SaveAs			
Form	method	SaveAsClass			
Form	method	SetAll			
Form	method	SetViewPort			
Form	method	Show			
Form	method	ShowWhatsThis			
Form	method	TextHeight			
Form	method	TextWidth			
Form	method	WhatsThisMode			
Form	method	WriteExpression			
Form	method	WriteMethod			
Form	method	ZOrder			
Label	class				
Label	property	Alignment	N	0	
Label	property	Anchor	N	0	
Label	property	AutoSize	L	.F.	
Label	property	BackColor	N	16777215	
Label	property	BackStyle	N	1	
Label	property	BaseClass	C	Label	1743
Label	property	BorderStyle	N	0	
Label	property	Caption	C	Label	
Label	property	Class	C	Label	1743
Label	property	ClassLibrary	C		1743
Label	property	ColorScheme	N	1	
Label	property	ColorSource	N	4	
Label	property	Comment	C		
Label	property	DisabledBackColor	N	16777215	
Label	property	DisabledForeColor	N	7171437	
Label	property	DragIcon	C		
Label	property	DragMode	N	0	
Label	property	Enabled	L	.T.	
Label	property	FontBold	L	.F.	
Label	property	FontCharSet	N	1	
Label	property	FONTCONDENSE	L	.F.	
Label	property	FONTEXTEND	L	.F.	
Label	property	FontItalic	L	.F.	
Label	property	FontName	C	Arial	
Label	property	FontOutline	L	.F.	
Label	property	FontShadow	L	.F.	
Label	property	FontSize	N	9	
Label	property	FontStrikethru	L	.F.	
Label	property	FontUnderline	L	.F.	
Label	property	ForeColor	N	0	
Label	property	Height	N	17	
Label	property	HelpContextID	N	0	
Label	property	Left	N	0	
Label	property	MouseIcon	C		
Label	property	MousePointer	N	0	
Label	property	Name	C	Label	
Label	property	OLEDragMode	N	0	
Label	property	OLEDragPicture	C		
Label	property	OLEDropEffects	N	3	
Label	property	OLEDropHasData	N	-1	
Label	property	OLEDropMode	N	0	
Label	property	ParentClass	C		1743
Label	property	RightToLeft	L	.F.	
Label	property	Rotation	N	0	
Label	property	StatusBarText	C		
Label	property	Style	N	0	
Label	property	TabIndex	N	0	
Label	property	Tag	C		
Label	property	ToolTipText	C		
Label	property	Top	N	0	
Label	property	Visible	L	.T.	
Label	property	WhatsThisHelpID	N	-1	
Label	property	Width	N	100	
Label	property	WordWrap	L	.F.	
Label	property	Application	-		
Label	property	Parent	-		
Label	event	Click			
Label	event	DblClick			
Label	event	Destroy			
Label	event	DragDrop			
Label	event	DragOver			
Label	event	Error			
Label	event	Init			
Label	event	MiddleClick			
Label	event	MouseDown			
Label	event	MouseEnter			
Label	event	MouseLeave			
Label	event	MouseMove			
Label	event	MouseUp			
Label	event	MouseWheel			
Label	event	OLECompleteDrag			
Label	event	OLEDragDrop			
Label	event	OLEDragOver			
Label	event	OLEGiveFeedback			
Label	event	OLESetData			
Label	event	OLEStartDrag			
Label	event	RightClick			
Label	event	UIEnable			
Label	method	AddProperty			
Label	method	Drag			
Label	method	Move			
Label	method	OLEDrag			
Label	method	ReadExpression			
Label	method	ReadMethod			
Label	method	Refresh			
Label	method	ResetToDefault			
Label	method	SaveAsClass			
Label	method	ShowWhatsThis			
Label	method	WriteExpression			
Label	method	WriteMethod			
Label	method	ZOrder			
TextBox	class				
TextBox	property	Alignment	N	3	
TextBox	property	Anchor	N	0	
TextBox	property	AutoComplete	N	0	
TextBox	property	AutoCompSource	C		
TextBox	property	AutoCompTable	C		
TextBox	property	BackColor	N	16777215	
TextBox	property	BackStyle	N	1	
TextBox	property	BaseClass	C	Textbox	1743
TextBox	property	BorderColor	N	6579300	
TextBox	property	BorderStyle	N	1	
TextBox	property	Century	N	1	
TextBox	property	Class	C	Textbox	1743
TextBox	property	ClassLibrary	C		1743
TextBox	property	ColorScheme	N	1	
TextBox	property	ColorSource	N	4	
TextBox	property	Comment	C		
TextBox	property	ControlSource	C		
TextBox	property	DateFormat	N	0	
TextBox	property	DateMark	C		
TextBox	property	DisabledBackColor	N	16777215	
TextBox	property	DisabledForeColor	N	7171437	
TextBox	property	DragIcon	C		
TextBox	property	DragMode	N	0	
TextBox	property	Enabled	L	.T.	
TextBox	property	EnableHyperlinks	L	.F.	
TextBox	property	FontBold	L	.F.	
TextBox	property	FontCharSet	N	1	
TextBox	property	FONTCONDENSE	L	.F.	
TextBox	property	FONTEXTEND	L	.F.	
TextBox	property	FontItalic	L	.F.	
TextBox	property	FontName	C	Arial	
TextBox	property	FontOutline	L	.F.	
TextBox	property	FontShadow	L	.F.	
TextBox	property	FontSize	N	9	
TextBox	property	FontStrikethru	L	.F.	
TextBox	property	FontUnderline	L	.F.	
TextBox	property	ForeColor	N	0	
TextBox	property	Format	C		
TextBox	property	Height	N	21	
TextBox	property	HelpContextID	N	0	
TextBox	property	HideSelection	L	.T.	
TextBox	property	Hours	N	0	
TextBox	property	IMEMode	N	0	
TextBox	property	InputMask	C		
TextBox	property	IntegralHeight	L	.F.	
TextBox	property	Left	N	0	
TextBox	property	Margin	N	2	
TextBox	property	MaxLength	N	0	
TextBox	property	MemoWindow	C		
TextBox	property	MouseIcon	C		
TextBox	property	MousePointer	N	0	
TextBox	property	Name	C	Text	
TextBox	property	NullDisplay	C		
TextBox	property	OLEDragMode	N	0	
TextBox	property	OLEDragPicture	C		
TextBox	property	OLEDropEffects	N	3	
TextBox	property	OLEDropHasData	N	-1	
TextBox	property	OLEDropMode	N	0	
TextBox	property	OLEDropTextInsertion	N	0	
TextBox	property	OpenWindow	L	.F.	
TextBox	property	ParentClass	C		1743
TextBox	property	PasswordChar	C		
TextBox	property	ReadOnly	L	.F.	
TextBox	property	RightToLeft	L	.F.	
TextBox	property	Seconds	N	2	
TextBox	property	SelectedBackColor	N	13924352	
TextBox	property	SelectedForeColor	N	16777215	
TextBox	property	SelectOnEntry	L	.F.	
TextBox	property	SelLength	N	0	
TextBox	property	SelStart	N	0	
TextBox	property	SelText	C		
TextBox	property	SpecialEffect	N	0	
TextBox	property	StatusBarText	C		
TextBox	property	StrictDateEntry	N	1	
TextBox	property	Style	N	0	
TextBox	property	TabIndex	N	0	
TextBox	property	TabStop	L	.T.	
TextBox	property	Tag	C		
TextBox	property	TerminateRead	L	.F.	
TextBox	property	Text	C	                 	1743
TextBox	property	Themes	L	.T.	
TextBox	property	ToolTipText	C		
TextBox	property	Top	N	0	
TextBox	property	Value	C		
TextBox	property	Visible	L	.T.	
TextBox	property	WhatsThisHelpID	N	-1	
TextBox	property	Width	N	100	
TextBox	property	Application	-		
TextBox	property	Parent	-		
TextBox	event	Click			
TextBox	event	DblClick			
TextBox	event	Destroy			
TextBox	event	DragDrop			
TextBox	event	DragOver			
TextBox	event	Error			
TextBox	event	ErrorMessage			
TextBox	event	GotFocus			
TextBox	event	Init			
TextBox	event	InteractiveChange			
TextBox	event	KeyPress			
TextBox	event	LostFocus			
TextBox	event	Message			
TextBox	event	MiddleClick			
TextBox	event	MouseDown			
TextBox	event	MouseEnter			
TextBox	event	MouseLeave			
TextBox	event	MouseMove			
TextBox	event	MouseUp			
TextBox	event	MouseWheel			
TextBox	event	OLECompleteDrag			
TextBox	event	OLEDragDrop			
TextBox	event	OLEDragOver			
TextBox	event	OLEGiveFeedback			
TextBox	event	OLESetData			
TextBox	event	OLEStartDrag			
TextBox	event	ProgrammaticChange			
TextBox	event	RangeHigh			
TextBox	event	RangeLow			
TextBox	event	RightClick			
TextBox	event	UIEnable			
TextBox	event	Valid			
TextBox	event	When			
TextBox	method	AddProperty			
TextBox	method	Drag			
TextBox	method	Move			
TextBox	method	OLEDrag			
TextBox	method	ReadExpression			
TextBox	method	ReadMethod			
TextBox	method	Refresh			
TextBox	method	ResetToDefault			
TextBox	method	SaveAsClass			
TextBox	method	SetFocus			
TextBox	method	ShowWhatsThis			
TextBox	method	WriteExpression			
TextBox	method	WriteMethod			
TextBox	method	ZOrder			
EditBox	class				
EditBox	property	AddLineFeeds	L	.T.	
EditBox	property	Alignment	N	0	
EditBox	property	AllowTabs	L	.F.	
EditBox	property	Anchor	N	0	
EditBox	property	BackColor	N	16777215	
EditBox	property	BackStyle	N	1	
EditBox	property	BaseClass	C	Editbox	1743
EditBox	property	BorderColor	N	6579300	
EditBox	property	BorderStyle	N	1	
EditBox	property	Class	C	Editbox	1743
EditBox	property	ClassLibrary	C		1743
EditBox	property	ColorScheme	N	2	
EditBox	property	ColorSource	N	4	
EditBox	property	Comment	C		
EditBox	property	ControlSource	C		
EditBox	property	DisabledBackColor	N	16777215	
EditBox	property	DisabledForeColor	N	7171437	
EditBox	property	DragIcon	C		
EditBox	property	DragMode	N	0	
EditBox	property	Enabled	L	.T.	
EditBox	property	EnableHyperlinks	L	.F.	
EditBox	property	FontBold	L	.F.	
EditBox	property	FontCharSet	N	1	
EditBox	property	FONTCONDENSE	L	.F.	
EditBox	property	FONTEXTEND	L	.F.	
EditBox	property	FontItalic	L	.F.	
EditBox	property	FontName	C	Arial	
EditBox	property	FontOutline	L	.F.	
EditBox	property	FontShadow	L	.F.	
EditBox	property	FontSize	N	9	
EditBox	property	FontStrikethru	L	.F.	
EditBox	property	FontUnderline	L	.F.	
EditBox	property	ForeColor	N	0	
EditBox	property	Format	C		
EditBox	property	Height	N	75	
EditBox	property	HelpContextID	N	0	
EditBox	property	HideSelection	L	.T.	
EditBox	property	IMEMode	N	0	
EditBox	property	IntegralHeight	L	.F.	
EditBox	property	Left	N	0	
EditBox	property	Margin	N	2	
EditBox	property	MaxLength	N	0	
EditBox	property	MouseIcon	C		
EditBox	property	MousePointer	N	0	
EditBox	property	Name	C	Edit	
EditBox	property	NullDisplay	C		
EditBox	property	OLEDragMode	N	0	
EditBox	property	OLEDragPicture	C		
EditBox	property	OLEDropEffects	N	3	
EditBox	property	OLEDropHasData	N	-1	
EditBox	property	OLEDropMode	N	0	
EditBox	property	OLEDropTextInsertion	N	0	
EditBox	property	ParentClass	C		1743
EditBox	property	PasswordChar	C		
EditBox	property	ReadOnly	L	.F.	
EditBox	property	RightToLeft	L	.F.	
EditBox	property	ScrollBars	N	2	
EditBox	property	SelectedBackColor	N	13924352	
EditBox	property	SelectedForeColor	N	16777215	
EditBox	property	SelectOnEntry	L	.F.	
EditBox	property	SelLength	N	0	
EditBox	property	SelStart	N	0	
EditBox	property	SelText	C		
EditBox	property	SpecialEffect	N	0	
EditBox	property	StatusBarText	C		
EditBox	property	TabIndex	N	0	
EditBox	property	TabStop	L	.T.	
EditBox	property	Tag	C		
EditBox	property	TerminateRead	L	.F.	
EditBox	property	Text	C		1743
EditBox	property	Themes	L	.T.	
EditBox	property	ToolTipText	C		
EditBox	property	Top	N	0	
EditBox	property	Value	C		
EditBox	property	Visible	L	.T.	
EditBox	property	WhatsThisHelpID	N	-1	
EditBox	property	Width	N	100	
EditBox	property	Application	-		
EditBox	property	Parent	-		
EditBox	event	Click			
EditBox	event	DblClick			
EditBox	event	Destroy			
EditBox	event	DragDrop			
EditBox	event	DragOver			
EditBox	event	Error			
EditBox	event	ErrorMessage			
EditBox	event	GotFocus			
EditBox	event	Init			
EditBox	event	InteractiveChange			
EditBox	event	KeyPress			
EditBox	event	LostFocus			
EditBox	event	Message			
EditBox	event	MiddleClick			
EditBox	event	MouseDown			
EditBox	event	MouseEnter			
EditBox	event	MouseLeave			
EditBox	event	MouseMove			
EditBox	event	MouseUp			
EditBox	event	MouseWheel			
EditBox	event	OLECompleteDrag			
EditBox	event	OLEDragDrop			
EditBox	event	OLEDragOver			
EditBox	event	OLEGiveFeedback			
EditBox	event	OLESetData			
EditBox	event	OLEStartDrag			
EditBox	event	ProgrammaticChange			
EditBox	event	RightClick			
EditBox	event	UIEnable			
EditBox	event	Valid			
EditBox	event	When			
EditBox	method	AddProperty			
EditBox	method	Drag			
EditBox	method	Move			
EditBox	method	OLEDrag			
EditBox	method	ReadExpression			
EditBox	method	ReadMethod			
EditBox	method	Refresh			
EditBox	method	ResetToDefault			
EditBox	method	SaveAsClass			
EditBox	method	SetFocus			
EditBox	method	ShowWhatsThis			
EditBox	method	WriteExpression			
EditBox	method	WriteMethod			
EditBox	method	ZOrder			
CommandButton	class				
CommandButton	property	Alignment	N	2	
CommandButton	property	Anchor	N	0	
CommandButton	property	AutoSize	L	.F.	
CommandButton	property	BackColor	N	15790320	
CommandButton	property	BaseClass	C	Commandbutton	1743
CommandButton	property	Cancel	L	.F.	
CommandButton	property	Caption	C	Command	
CommandButton	property	Class	C	Commandbutton	1743
CommandButton	property	ClassLibrary	C		1743
CommandButton	property	ColorScheme	N	1	
CommandButton	property	ColorSource	N	4	
CommandButton	property	Comment	C		
CommandButton	property	Default	L	.F.	
CommandButton	property	DisabledBackColor	N	15790320	
CommandButton	property	DisabledForeColor	N	7171437	
CommandButton	property	DisabledPicture	C		
CommandButton	property	DownPicture	C		
CommandButton	property	DragIcon	C		
CommandButton	property	DragMode	N	0	
CommandButton	property	Enabled	L	.T.	
CommandButton	property	FontBold	L	.F.	
CommandButton	property	FontCharSet	N	1	
CommandButton	property	FONTCONDENSE	L	.F.	
CommandButton	property	FONTEXTEND	L	.F.	
CommandButton	property	FontItalic	L	.F.	
CommandButton	property	FontName	C	Arial	
CommandButton	property	FontOutline	L	.F.	
CommandButton	property	FontShadow	L	.F.	
CommandButton	property	FontSize	N	9	
CommandButton	property	FontStrikethru	L	.F.	
CommandButton	property	FontUnderline	L	.F.	
CommandButton	property	ForeColor	N	0	
CommandButton	property	Height	N	17	
CommandButton	property	HelpContextID	N	0	
CommandButton	property	Left	N	0	
CommandButton	property	MouseIcon	C		
CommandButton	property	MousePointer	N	0	
CommandButton	property	Name	C	Command	
CommandButton	property	OLEDragMode	N	0	
CommandButton	property	OLEDragPicture	C		
CommandButton	property	OLEDropEffects	N	3	
CommandButton	property	OLEDropHasData	N	-1	
CommandButton	property	OLEDropMode	N	0	
CommandButton	property	ParentClass	C		1743
CommandButton	property	Picture	C		
CommandButton	property	PictureMargin	N	0	
CommandButton	property	PicturePosition	N	13	
CommandButton	property	PictureSpacing	N	0	
CommandButton	property	RightToLeft	L	.F.	
CommandButton	property	SpecialEffect	N	0	
CommandButton	property	StatusBarText	C		
CommandButton	property	Style	N	0	
CommandButton	property	TabIndex	N	0	
CommandButton	property	TabStop	L	.T.	
CommandButton	property	Tag	C		
CommandButton	property	TerminateRead	L	.F.	
CommandButton	property	Themes	L	.T.	
CommandButton	property	ToolTipText	C		
CommandButton	property	Top	N	0	
CommandButton	property	Visible	L	.T.	
CommandButton	property	VisualEffect	N	0	
CommandButton	property	WhatsThisHelpID	N	-1	
CommandButton	property	Width	N	100	
CommandButton	property	WordWrap	L	.F.	
CommandButton	property	Application	-		
CommandButton	property	Parent	-		
CommandButton	event	Click			
CommandButton	event	Destroy			
CommandButton	event	DragDrop			
CommandButton	event	DragOver			
CommandButton	event	Error			
CommandButton	event	ErrorMessage			
CommandButton	event	GotFocus			
CommandButton	event	Init			
CommandButton	event	KeyPress			
CommandButton	event	LostFocus			
CommandButton	event	Message			
CommandButton	event	MiddleClick			
CommandButton	event	MouseDown			
CommandButton	event	MouseEnter			
CommandButton	event	MouseLeave			
CommandButton	event	MouseMove			
CommandButton	event	MouseUp			
CommandButton	event	MouseWheel			
CommandButton	event	OLECompleteDrag			
CommandButton	event	OLEDragDrop			
CommandButton	event	OLEDragOver			
CommandButton	event	OLEGiveFeedback			
CommandButton	event	OLESetData			
CommandButton	event	OLEStartDrag			
CommandButton	event	RightClick			
CommandButton	event	UIEnable			
CommandButton	event	Valid			
CommandButton	event	When			
CommandButton	method	AddProperty			
CommandButton	method	Drag			
CommandButton	method	Move			
CommandButton	method	OLEDrag			
CommandButton	method	ReadExpression			
CommandButton	method	ReadMethod			
CommandButton	method	Refresh			
CommandButton	method	ResetToDefault			
CommandButton	method	SaveAsClass			
CommandButton	method	SetFocus			
CommandButton	method	ShowWhatsThis			
CommandButton	method	WriteExpression			
CommandButton	method	WriteMethod			
CommandButton	method	ZOrder			
CommandGroup	class				
CommandGroup	property	Anchor	N	0	
CommandGroup	property	AutoSize	L	.F.	
CommandGroup	property	BackColor	N	16777215	
CommandGroup	property	BackStyle	N	1	
CommandGroup	property	BaseClass	C	Commandgroup	1743
CommandGroup	property	BorderColor	N	6579300	
CommandGroup	property	BorderStyle	N	1	
CommandGroup	property	ButtonCount	N	0	
CommandGroup	property	Class	C	Commandgroup	1743
CommandGroup	property	ClassLibrary	C		1743
CommandGroup	property	ColorSource	N	4	
CommandGroup	property	Comment	C		
CommandGroup	property	ControlSource	C		
CommandGroup	property	DragIcon	C		
CommandGroup	property	DragMode	N	0	
CommandGroup	property	Enabled	L	.T.	
CommandGroup	property	Height	N	17	
CommandGroup	property	HelpContextID	N	0	
CommandGroup	property	Left	N	0	
CommandGroup	property	MemberClass	C		
CommandGroup	property	MemberClassLibrary	C		
CommandGroup	property	MouseIcon	C		
CommandGroup	property	MousePointer	N	0	
CommandGroup	property	Name	C	Commandgroup	
CommandGroup	property	OLEDragMode	N	0	
CommandGroup	property	OLEDragPicture	C		
CommandGroup	property	OLEDropEffects	N	3	
CommandGroup	property	OLEDropHasData	N	-1	
CommandGroup	property	OLEDropMode	N	0	
CommandGroup	property	ParentClass	C		1743
CommandGroup	property	SpecialEffect	N	0	
CommandGroup	property	StatusBarText	C		
CommandGroup	property	TabIndex	N	0	
CommandGroup	property	Tag	C		
CommandGroup	property	TerminateRead	L	.F.	
CommandGroup	property	Themes	L	.T.	
CommandGroup	property	ToolTipText	C		
CommandGroup	property	Top	N	0	
CommandGroup	property	Value	N	0	
CommandGroup	property	Visible	L	.T.	
CommandGroup	property	WhatsThisHelpID	N	-1	
CommandGroup	property	Width	N	10	
CommandGroup	property	Application	-		
CommandGroup	property	Buttons	-		
CommandGroup	property	Objects	-		
CommandGroup	property	Parent	-		
CommandGroup	event	Click			
CommandGroup	event	DblClick			
CommandGroup	event	Destroy			
CommandGroup	event	DragDrop			
CommandGroup	event	DragOver			
CommandGroup	event	Error			
CommandGroup	event	ErrorMessage			
CommandGroup	event	Init			
CommandGroup	event	InteractiveChange			
CommandGroup	event	Message			
CommandGroup	event	MiddleClick			
CommandGroup	event	MouseDown			
CommandGroup	event	MouseEnter			
CommandGroup	event	MouseLeave			
CommandGroup	event	MouseMove			
CommandGroup	event	MouseUp			
CommandGroup	event	MouseWheel			
CommandGroup	event	OLECompleteDrag			
CommandGroup	event	OLEDragDrop			
CommandGroup	event	OLEDragOver			
CommandGroup	event	OLEGiveFeedback			
CommandGroup	event	OLESetData			
CommandGroup	event	OLEStartDrag			
CommandGroup	event	ProgrammaticChange			
CommandGroup	event	RightClick			
CommandGroup	event	UIEnable			
CommandGroup	event	Valid			
CommandGroup	event	When			
CommandGroup	method	AddObject			
CommandGroup	method	AddProperty			
CommandGroup	method	Drag			
CommandGroup	method	Move			
CommandGroup	method	NEWOBJECT			
CommandGroup	method	OLEDrag			
CommandGroup	method	ReadExpression			
CommandGroup	method	ReadMethod			
CommandGroup	method	Refresh			
CommandGroup	method	RemoveObject			
CommandGroup	method	ResetToDefault			
CommandGroup	method	SaveAsClass			
CommandGroup	method	SetAll			
CommandGroup	method	ShowWhatsThis			
CommandGroup	method	WriteExpression			
CommandGroup	method	WriteMethod			
CommandGroup	method	ZOrder			
CheckBox	class				
CheckBox	property	Alignment	N	0	
CheckBox	property	Anchor	N	0	
CheckBox	property	AutoSize	L	.F.	
CheckBox	property	BackColor	N	16777215	
CheckBox	property	BackStyle	N	1	
CheckBox	property	BaseClass	C	Checkbox	1743
CheckBox	property	Caption	C	Check	
CheckBox	property	Centered	L	.F.	
CheckBox	property	Class	C	Checkbox	1743
CheckBox	property	ClassLibrary	C		1743
CheckBox	property	ColorScheme	N	1	
CheckBox	property	ColorSource	N	4	
CheckBox	property	Comment	C		
CheckBox	property	ControlSource	C		
CheckBox	property	DisabledBackColor	N	16777215	
CheckBox	property	DisabledForeColor	N	7171437	
CheckBox	property	DisabledPicture	C		
CheckBox	property	DownPicture	C		
CheckBox	property	DragIcon	C		
CheckBox	property	DragMode	N	0	
CheckBox	property	Enabled	L	.T.	
CheckBox	property	FontBold	L	.F.	
CheckBox	property	FontCharSet	N	1	
CheckBox	property	FONTCONDENSE	L	.F.	
CheckBox	property	FONTEXTEND	L	.F.	
CheckBox	property	FontItalic	L	.F.	
CheckBox	property	FontName	C	Arial	
